symbol,name_cn,exchange,currency,lot_size,total_shares,circulating_shares,hk_shares,eps,eps_ttm,bps,dividend_yield,stock_derivatives,board
301000.SZ,肇民科技,SZSE,CNY,100,242877322,242877322,0,0.59,0.5939580970840909,5.121898179114475,0.199603091802865,[],SZGEMConnect
301001.SZ,凯淳股份,SZSE,CNY,100,80000000,80000000,0,0.17,0.1135389715,9.762087572125,0.375,[],SZGEMNonConnect
301002.SZ,崧盛股份,SZSE,CNY,100,130377560,130377560,0,-0.11,-0.1963570939661703,6.074250597342058,0.0,[],SZGEMNonConnect
301003.SZ,江苏博云,SZSE,CNY,100,97133323,97133323,0,1.45,1.2537482313870802,11.43202040724994,1.8,[],SZGEMNonConnect
301004.SZ,嘉益股份,SZSE,CNY,100,145806238,145806238,0,5.093716,3.905638230169549,12.023355363986553,3.1272239394860457,[],SZGEMConnect
301005.SZ,超捷股份,SZSE,CNY,100,134261011,133733978,0,0.08,0.1009382336618931,5.728449420882136,0.0494750091670321,[],SZGEMConnect
301006.SZ,迈拓股份,SZSE,CNY,100,139280000,139280000,0,0.5782,0.6334429803991959,9.169091905657668,0.1975894600804136,[],SZGEMNonConnect
301007.SZ,德迈仕,SZSE,CNY,100,153340000,153340000,0,0.35,0.3348243544411113,4.470600250423894,0.15,[],SZGEMConnect
301008.SZ,宏昌科技,SZSE,CNY,100,130963234,130963234,0,0.47,0.2591003490338365,11.426009769963377,0.0861053828282829,[],SZGEMNonConnect
301009.SZ,可靠股份,SZSE,CNY,100,271860000,271860000,0,0.12,0.1364164628117413,4.905136423195763,0.0686003604796586,[],SZGEMNonConnect
301010.SZ,晶雪节能,SZSE,CNY,100,108000000,108000000,0,0.2773,0.2002511140740741,7.671179884074074,0.2,[],SZGEMNonConnect
301011.SZ,华立科技,SZSE,CNY,100,154072959,147935000,0,0.58,0.5317640423846212,6.100618705129172,0.1904188781108566,[],SZGEMNonConnect
301012.SZ,扬电科技,SZSE,CNY,100,196960162,196960162,0,0.3562,0.2610819238156394,5.92114835090357,0.1014285714285714,[],SZGEMNonConnect
301013.SZ,利和兴,SZSE,CNY,100,233743056,233731356,0,0.03,-0.317129258975719,3.283136925659088,0.05,[],SZGEMConnect
301015.SZ,百洋医药,SZSE,CNY,100,525624077,525624077,0,1.28,1.002665798222177,4.5313656571139145,0.7619930892549277,[],SZGEMConnect
301016.SZ,雷尔伟,SZSE,CNY,100,218400000,218400000,0,0.3071,0.301402845970696,4.573300833470696,0.4285714285714286,[],SZGEMNonConnect
301017.SZ,漱玉平民,SZSE,CNY,100,405606457,405606457,0,-0.47,-0.1638811787949421,4.8958232846377,0.0,[],SZGEMConnect
301018.SZ,申菱环境,SZSE,CNY,100,266052564,266052564,0,0.43,0.4615007087847498,9.972804510916122,0.16,[],SZGEMConnect
301019.SZ,宁波色母,SZSE,CNY,100,164963391,164963391,0,0.6,0.6749443519865568,6.260592629852038,0.6,[],SZGEMNonConnect
301020.SZ,密封科技,SZSE,CNY,100,146400000,146400000,0,0.56,0.6089485786885246,6.5863359067622955,0.31,[],SZGEMNonConnect
301021.SZ,英诺激光,SZSE,CNY,100,152852788,152852788,0,0.1439,0.2817143266631159,6.59769794660206,0.0991142091565906,[],SZGEMConnect
301022.SZ,海泰科,SZSE,CNY,100,99484126,99484126,0,0.1879,0.439675625335443,14.235170576459605,0.2555895440042364,[],SZGEMNonConnect
301023.SZ,奕帆传动,SZSE,CNY,100,78166650,77795650,0,1.221399,1.0332744748559648,10.879776712574992,1.1229177660805472,[],SZGEMNonConnect
301024.SZ,霍普股份,SZSE,CNY,100,63585000,63585000,0,-1.78,-1.351269708107258,6.288312234646536,0.0,[],SZGEMNonConnect
301025.SZ,读客文化,SZSE,CNY,100,400309400,400309400,0,0.04,0.0153931768527044,1.546026485938127,0.03,[],SZGEMNonConnect
301026.SZ,浩通科技,SZSE,CNY,100,158273987,158273987,0,0.7357,0.8512791750801098,10.229368878854363,0.2839421338390875,[],SZGEMNonConnect
301027.SZ,华蓝集团,SZSE,CNY,100,147000000,147000000,0,-0.09,0.1332898008163265,6.47950768585034,0.0,[],SZGEMNonConnect
301028.SZ,鼎熔岩,SZSE,CNY,100,384049688,384049688,0,0.57,0.5888564168030258,4.295186068111062,0.1994074797946457,[],SZGEMConnect
301029.SZ,怡合达,SZSE,CNY,100,634202712,634202712,0,0.69,0.7782388479600194,6.707294491906872,0.45,[],SZGEMConnect
301030.SZ,仕净科技,SZSE,CNY,100,202383330,202383330,0,-4.35,-5.637312811880307,4.155935851139518,0.0,[],SZGEMConnect
301031.SZ,中熔电气,SZSE,CNY,100,98322480,98322480,0,1.8176,3.143210881275574,14.307491196113036,0.5062377306796981,[],SZGEMConnect
301032.SZ,新柴股份,SZSE,CNY,100,241133400,241133400,0,0.33,0.3798186089110841,5.002345581906115,0.1,[],SZGEMNonConnect
301033.SZ,迈普医学,SZSE,CNY,100,67049620,67049620,0,1.2,1.5198488929542031,11.335441508691623,0.5921011722363229,[],SZGEMNonConnect
301035.SZ,润丰股份,SZSE,CNY,100,280770974,280770974,0,1.61,3.5553965753240573,26.012635265424553,0.7532384812683665,[],SZGEMConnect
301036.SZ,双乐股份,SZSE,CNY,100,100000000,100000000,0,1.21,0.7312085629,16.5685875065,0.2,[],SZGEMNonConnect
301037.SZ,保立佳,SZSE,CNY,100,139031686,139031686,0,-1.0752,-0.5264546823520503,4.563868995374191,0.0,[],SZGEMNonConnect
301038.SZ,深水规院,SZSE,CNY,100,223080000,223080000,0,0.2368,0.3252221923973462,4.006141658418505,0.0707692307692308,[],SZGEMConnect
301039.SZ,中集车辆,SZSE,CNY,100,1874124420,1453680000,0,0.56,0.4611977698631129,7.754110833308495,0.28,[],SZGEMConnect
301040.SZ,中环海陆,SZSE,CNY,100,100001031,100001031,0,-1.5359,-1.5248334833667865,7.306994451187208,0.0,[],SZGEMNonConnect
301041.SZ,金百泽,SZSE,CNY,100,106680000,106680000,0,0.37,0.2312914388826397,6.254825909730034,0.0987994000749906,[],SZGEMNonConnect
301042.SZ,安联锐视,SZSE,CNY,100,69723577,69723577,0,1.05,0.1611380622368241,15.076690878897391,1.0,[],SZGEMNonConnect
301043.SZ,绿岛风,SZSE,CNY,100,68000000,68000000,0,1.54,1.2653153392647059,12.330228202205882,1.46,[],SZGEMNonConnect
301045.SZ,天禄科技,SZSE,CNY,100,110318358,103154344,0,0.25,0.2938770025021583,9.292695150973875,0.05,[],SZGEMNonConnect
301046.SZ,能辉科技,SZSE,CNY,100,167737530,165132530,0,0.35,0.1464111317246653,4.8030433115952045,0.2723820960043945,[],SZGEMConnect
301047.SZ,义翘神州,SZSE,CNY,100,121636742,121636742,0,0.953,1.09170838643475,43.38301818878049,5.0,[],SZGEMConnect
301048.SZ,金鹰重工,SZSE,CNY,100,533333400,533333400,0,0.36,0.3956839878395015,5.141525535340558,0.0621170999978625,[],SZGEMConnect
301049.SZ,超越科技,SZSE,CNY,100,94253334,94253334,0,-0.74,-1.2933214634083925,6.3392355789769725,0.0,[],SZGEMNonConnect
301050.SZ,雷电微力,SZSE,CNY,100,247212171,247212171,0,1.4,0.5081087584073682,12.750378158646566,0.3429736913721776,[],SZGEMConnect
301051.SZ,信濠光电,SZSE,CNY,100,203043456,203043456,0,-1.7496,-1.1557469718699036,10.861754529188078,0.0416666666666667,[],SZGEMConnect
301052.SZ,果麦文化,SZSE,CNY,100,98959339,98959339,0,0.4133,0.3199521520652033,7.281226439679433,0.0530000000303155,[],SZGEMConnect
301053.SZ,远信工业,SZSE,CNY,100,84218325,84218325,0,0.59,0.3290493059556813,8.074386339315108,0.2912163118893661,[],SZGEMNonConnect
301055.SZ,张小泉,SZSE,CNY,100,156000000,156000000,0,0.16,0.2937059346794872,4.195061940192308,0.1164828276923077,[],SZGEMNonConnect
301056.SZ,森赫股份,SZSE,CNY,100,266786667,266786667,0,0.36,0.2724444011664196,3.073683137471034,0.6,[],SZGEMNonConnect
301057.SZ,汇隆新材,SZSE,CNY,100,116969438,116969438,0,0.2656,0.3184203983266125,6.504338578082251,0.1977880461390265,[],SZGEMNonConnect
301058.SZ,中粮科工,SZSE,CNY,100,512274245,512274245,0,0.46,0.4613074675265004,4.269157279339702,0.15,[],SZGEMConnect
301059.SZ,金三江,SZSE,CNY,100,231154000,231154000,0,0.23,0.2983241940005364,2.642977033492823,0.1687427351462661,[],SZGEMNonConnect
301060.SZ,兰卫医学,SZSE,CNY,100,400517000,400517000,0,-0.27,-0.1735761448328036,3.9392997050811824,0.1990032383144785,[],SZGEMConnect
301061.SZ,匠心家居,SZSE,CNY,100,218767401,218767401,0,3.1538,4.158060771952033,18.410112086169548,0.8798212330547365,[],SZGEMConnect
301062.SZ,上海艾录,SZSE,CNY,100,432277187,432277187,0,0.13,-0.1342874829061937,3.3693067373458225,0.0899998282352106,[],SZGEMNonConnect
301063.SZ,海锅股份,SZSE,CNY,100,104360724,104360724,0,0.33,0.5693610324129219,15.024155601680187,0.15,[],SZGEMNonConnect
301065.SZ,本立科技,SZSE,CNY,100,106020000,106020000,0,0.62,0.6597655448971892,12.661300165723448,0.194628632333522,[],SZGEMNonConnect
301066.SZ,万事利,SZSE,CNY,100,234923111,188840162,0,0.19,0.1164631897370029,5.333040912437091,0.1367953167025785,[],SZGEMNonConnect
301067.SZ,显盈科技,SZSE,CNY,100,97236000,97236000,0,0.08,0.0136978079106504,8.529205636698343,0.0495421448846106,[],SZGEMNonConnect
301068.SZ,大地海洋,SZSE,CNY,100,141315742,141315742,0,0.6077,-0.1727304517142896,5.594490489247829,0.2292444857275703,[],SZGEMNonConnect
301069.SZ,凯盛新材,SZSE,CNY,100,453174229,453174229,0,0.1331,0.2636916027499878,4.541770669377583,0.0928217638121695,[],SZGEMConnect
301070.SZ,开勒股份,SZSE,CNY,100,90229840,90229840,0,-0.1143,0.0304832935534409,8.718367227515865,0.0,[],SZGEMNonConnect
301071.SZ,力量钻石,SZSE,CNY,100,260272313,260272313,0,0.79,0.2697835332565704,20.33614509819183,0.1466446565524624,[],SZGEMConnect
301072.SZ,中捷精工,SZSE,CNY,100,105045985,104639923,0,-0.28,-0.4968511242957073,7.136172380981529,0.0,[],SZGEMNonConnect
301073.SZ,君亭酒店,SZSE,CNY,100,194451046,194451046,0,0.13,0.0863445834588105,4.909750342561798,0.225,[],SZGEMConnect
301075.SZ,多瑞医药,SZSE,CNY,100,80000000,80000000,0,-0.79,-0.996596088875,7.461346788,0.0,[],SZGEMNonConnect
301076.SZ,新瀚新材,SZSE,CNY,100,174881200,174881200,0,0.3231,0.3757425208655933,6.704027727623095,0.1769230769230769,[],SZGEMConnect
301077.SZ,星华新材,SZSE,CNY,100,170078941,170078941,0,0.8425,0.8820703447935979,6.732878264628893,0.8466864989475681,[],SZGEMNonConnect
301078.SZ,孩子王,SZSE,CNY,100,1261202616,1256062986,0,0.1608,0.2054393840791082,3.2930882260158585,0.0694956205355667,[],SZGEMConnect
301079.SZ,邵阳液压,SZSE,CNY,100,108932234,108457734,0,0.06,-0.0741167705235899,4.340929077062718,0.0200745279859036,[],SZGEMNonConnect
301080.SZ,百普赛斯,SZSE,CNY,100,167177695,167177695,0,0.7371,1.0334442106645867,15.806327490697846,0.2862116193191921,[],SZGEMConnect
301081.SZ,严牌股份,SZSE,CNY,100,227195862,227195862,0,0.19,0.0630150833909114,4.737641104308493,0.2893387472875716,[],SZGEMNonConnect
301082.SZ,久盛电气,SZSE,CNY,100,226309174,226309174,0,-0.16,-0.1025418924908453,4.572175461963376,0.1,[],SZGEMNonConnect
301083.SZ,百胜智能,SZSE,CNY,100,177866667,177866667,0,0.1857,0.2162234659178721,4.69599799168666,0.12,[],SZGEMNonConnect
301085.SZ,亚康股份,SZSE,CNY,100,86775675,86775675,0,0.32,-0.3099152355772513,12.364888294444267,0.1191066620916518,[],SZGEMConnect
301086.SZ,鸿富瀚,SZSE,CNY,100,90000000,90000000,0,1.22,0.9038773415555555,21.466755790333334,0.8,[],SZGEMConnect
301087.SZ,可孚医疗,SZSE,CNY,100,208897000,208897000,0,1.51,1.5321030276643512,22.56450492079829,1.75200737301158,[],SZGEMConnect
301088.SZ,戎美股份,SZSE,CNY,100,227900000,227900000,0,0.47,0.3688466197893813,11.011634541509434,0.571,[],SZGEMNonConnect
301089.SZ,拓新药业,SZSE,CNY,100,126544500,126544500,0,-0.16,-0.3745098894064934,12.03022639095338,0.0,[],SZGEMConnect
301090.SZ,华润材料,SZSE,CNY,100,1472461426,1470933296,0,-0.385,-0.2796414779968572,4.261241843940841,0.0,[],SZGEMConnect
301091.SZ,深城交,SZSE,CNY,100,527280000,527280000,0,0.2,0.1699139552799272,4.4899461019951445,0.0392307692307692,[],SZGEMConnect
301092.SZ,争光股份,SZSE,CNY,100,134535284,134535284,0,0.77,0.7783996489723841,14.410570655501793,0.2582417400627779,[],SZGEMNonConnect
301093.SZ,华兰股份,SZSE,CNY,100,164201624,164201624,0,0.2977,0.3084711145122414,13.23869594639332,0.1538461544083145,[],SZGEMConnect
301095.SZ,广立微,SZSE,CNY,100,200281088,200281088,0,0.4,0.5471110149451555,15.660466800989218,0.245982497608561,[],SZGEMConnect
301096.SZ,百诚医药,SZSE,CNY,100,109228284,109228284,0,-0.49,-1.7236811388522775,23.67034702952946,0.0,[],SZGEMConnect
301097.SZ,天益医疗,SZSE,CNY,100,58947368,58947368,0,-0.01,0.2206645316208181,20.04807514018268,0.4878925891992328,[],SZGEMNonConnect
301098.SZ,金埔园林,SZSE,CNY,100,183935579,180435579,0,0.15,-0.4822399947973089,6.495938609027892,0.0499998314627319,[],SZGEMNonConnect
301099.SZ,雅创电子,SZSE,CNY,100,146665777,146665777,0,0.9231,0.7104594755598642,8.835649911499122,0.2216432992408311,[],SZGEMConnect
301100.SZ,风光股份,SZSE,CNY,100,200000000,124475000,0,-0.31,-0.30373190115,9.9764058481,0.0,[],SZGEMNonConnect
301101.SZ,明月镜片,SZSE,CNY,100,201512100,201512100,0,0.8807,0.9373090396556832,8.526836943637628,0.4980659176297602,[],SZGEMConnect
301102.SZ,兆讯传媒,SZSE,CNY,100,406000000,406000000,0,0.1863,0.1030996026108374,7.40647078455665,0.02,[],SZGEMConnect
301103.SZ,何氏眼科,SZSE,CNY,100,158026471,158026471,0,-0.1734,0.0672145256600712,12.0845109043788,0.1474155731795086,[],SZGEMConnect
301105.SZ,鸿铭股份,SZSE,CNY,100,50000000,16437497,0,-0.2,-0.4624349596,16.6910956766,0.0,[],SZGEMNonConnect
301106.SZ,骏成科技,SZSE,CNY,100,102114835,102114835,0,0.9394,0.941567070054023,12.528328788564364,0.3980668822507523,[],SZGEMNonConnect
301107.SZ,瑜欣电子,SZSE,CNY,100,102418120,102418120,0,0.5214,0.7860342283181921,9.280691277383339,0.4958273985111228,[],SZGEMNonConnect
301108.SZ,洁雅股份,SZSE,CNY,100,112556252,112556252,0,0.1714,0.4680698812714553,16.695516465402562,0.1714285715554921,[],SZGEMNonConnect
301109.SZ,军信股份,SZSE,CNY,100,789100842,254484094,0,0.9343,0.930778174533997,9.685608845744966,0.6428571433459451,[],SZGEMConnect
301110.SZ,青木科技,SZSE,CNY,100,92535333,92535333,0,0.9768,1.0582283813686606,15.759319202536398,0.4,[],SZGEMConnect
301111.SZ,粤万年青,SZSE,CNY,100,160000000,160000000,0,0.03,-0.1129201014375,4.6762981726875,0.05,[],SZGEMNonConnect
301112.SZ,信邦智能,SZSE,CNY,100,110266600,110266600,0,0.04,-0.0006349758675791,10.97731113601036,0.1,[],SZGEMNonConnect
301113.SZ,雅艺科技,SZSE,CNY,100,91000000,91000000,0,0.1231,0.0808340843956044,7.542849324175824,0.5384615384615385,[],SZGEMNonConnect
301115.SZ,联检科技,SZSE,CNY,100,183524850,131776278,0,0.09,0.16655727423289,13.757918163725511,0.3411920246767672,[],SZGEMNonConnect
301116.SZ,益客食品,SZSE,CNY,100,448979593,448979593,0,0.22,-0.7330462651339256,3.2849594402612414,0.07,[],SZGEMConnect
301117.SZ,佳缘科技,SZSE,CNY,100,129168620,129168620,0,0.0857,0.1527784114284104,10.104458573374865,0.0142857142857143,[],SZGEMConnect
301118.SZ,恒光股份,SZSE,CNY,100,110196400,107452400,0,-0.5712,-0.0802189888235913,12.162691174212588,0.125230951283345,[],SZGEMNonConnect
301119.SZ,正强股份,SZSE,CNY,100,104000000,104000000,0,0.87,1.11229351,9.80904875673077,0.92,[],SZGEMNonConnect
301120.SZ,新特电气,SZSE,CNY,100,371441055,371441055,0,-0.13,-0.0596265398287758,4.151307295931518,0.0297571310473475,[],SZGEMConnect
301121.SZ,紫建电子,SZSE,CNY,100,98826057,51729054,0,0.8071,0.3882825664085738,16.82132533689976,0.1417787699452585,[],SZGEMNonConnect
301122.SZ,采纳股份,SZSE,CNY,100,122245658,122245658,0,0.43,0.0318347018100226,14.629226699160146,0.25,[],SZGEMConnect
301123.SZ,奕东电子,SZSE,CNY,100,234640000,233600000,0,-0.1713,-0.120889840947835,12.343143476687692,0.0987048670303444,[],SZGEMConnect
301125.SZ,腾亚精工,SZSE,CNY,100,141757920,141757920,0,0.0733,0.0433452477293685,4.266138957527029,0.0299227133129493,[],SZGEMNonConnect
301126.SZ,达嘉维康,SZSE,CNY,100,205403200,205403200,0,0.13,-0.0232621298499731,8.496004284646004,0.1038,[],SZGEMNonConnect
301127.SZ,武汉天源,SZSE,CNY,100,674067995,663207995,0,0.56,0.4208668982867225,4.804038617706512,0.0959913207272213,[],SZGEMConnect
301128.SZ,强瑞技术,SZSE,CNY,100,103441270,103441270,0,0.943,1.2964438531158793,8.60250861372835,0.4285714318859388,[],SZGEMConnect
301129.SZ,瑞纳智能,SZSE,CNY,100,135897400,134552400,0,0.57,0.5100683605425858,12.400278623800014,0.2442423151583474,[],SZGEMConnect
301130.SZ,西点药业,SZSE,CNY,100,76494685,76494685,0,0.5173,0.5143969010395951,11.984254321329646,0.26,[],SZGEMNonConnect
301131.SZ,聚赛龙,SZSE,CNY,100,50441500,50441500,0,0.7885,0.9878400453991257,16.759838127732124,0.5778663957257417,[],SZGEMNonConnect
301132.SZ,满坤科技,SZSE,CNY,100,148086249,148086249,0,0.72,0.9241932237070845,12.262215046584103,0.4189999999932472,[],SZGEMConnect
301133.SZ,金钟股份,SZSE,CNY,100,121466624,121466624,0,0.8,0.3731807149756628,10.53541268266417,0.1316696189728629,[],SZGEMNonConnect
301135.SZ,瑞德智能,SZSE,CNY,100,101952000,101952000,0,0.37,0.3913885080233836,12.260587297355618,0.2894716425376648,[],SZGEMNonConnect
301136.SZ,招标股份,SZSE,CNY,100,275204820,275204820,0,-0.0222,0.0108369807621829,5.29867305209262,0.0,[],SZGEMNonConnect
301137.SZ,哈焊华通,SZSE,CNY,100,181813400,181813400,0,0.22,0.2729265451281369,7.540852676095382,0.09,[],SZGEMConnect
301138.SZ,华研精机,SZSE,CNY,100,120000000,120000000,0,0.84,0.9836096130833333,9.792003770833333,0.6,[],SZGEMNonConnect
301139.SZ,元道通信,SZSE,CNY,100,121580800,82936670,0,0.35,0.1092970848193136,16.061875262952704,0.035,[],SZGEMNonConnect
301141.SZ,中科磁业,SZSE,CNY,100,124032605,44512605,0,0.13,0.3187726743302699,10.30598543116949,0.1,[],SZGEMConnect
301148.SZ,嘉戎技术,SZSE,CNY,100,116497080,116497080,0,0.43,0.489290437065032,15.226780281274003,0.3879006426598847,[],SZGEMNonConnect
301149.SZ,隆华新材,SZSE,CNY,100,430000018,430000018,0,0.4,0.3139623375085533,4.748157176705049,0.15,[],SZGEMConnect
301150.SZ,中一科技,SZSE,CNY,100,233233467,233233467,0,-0.3615,0.0984968961165423,15.264649862320145,0.0,[],SZGEMConnect
301151.SZ,冠龙节能,SZSE,CNY,100,169004100,169004100,0,0.4522,0.4787960487349123,12.20889369074478,0.3116523865397348,[],SZGEMNonConnect
301152.SZ,天力锂能,SZSE,CNY,100,118740007,71860007,0,-3.55,-2.9304801287404336,11.340704989347019,0.0,[],SZGEMConnect
301153.SZ,中科江南,SZSE,CNY,100,352850580,352850580,0,0.3,0.0946855644675432,4.7674795278500035,0.1785050204537003,[],SZGEMConnect
301155.SZ,海力风电,SZSE,CNY,100,217391478,217391478,0,0.3,1.499417868165007,26.455025031064004,0.09,[],SZGEMConnect
301156.SZ,美农生物,SZSE,CNY,100,140784675,140784675,0,0.3443,0.4182919749610531,5.158775682225356,0.42,[],SZGEMNonConnect
301157.SZ,华塑科技,SZSE,CNY,100,60000000,20660055,0,0.63,0.5831152943333333,18.234142810333335,0.2,[],SZGEMNonConnect
301158.SZ,德石股份,SZSE,CNY,100,150370510,150370510,0,0.67,0.8722173049090542,9.255141821025944,0.3251117941942207,[],SZGEMNonConnect
301159.SZ,三维天地,SZSE,CNY,100,77350000,77350000,0,-2.43,-1.9601249248868777,7.541483744149968,0.0,[],SZGEMNonConnect
301160.SZ,翔楼新材,SZSE,CNY,100,112120320,106847182,0,1.8069,1.958713633978212,14.45822632382783,0.6896551757968582,[],SZGEMConnect
301161.SZ,唯万密封,SZSE,CNY,100,120000000,120000000,0,0.44,0.6048930645833333,7.67985979125,0.084,[],SZGEMNonConnect
301162.SZ,国能日新,SZSE,CNY,100,132583724,120221656,0,0.775,0.8734593510889768,11.53371039593065,0.5851477825438061,[],SZGEMConnect
301163.SZ,宏德股份,SZSE,CNY,100,81600000,81600000,0,0.2616,0.44156821875,13.919161961642157,0.125,[],SZGEMNonConnect
301165.SZ,锐捷网络,SZSE,CNY,100,795454545,795454545,0,0.7214,1.0595031388625733,6.236924321577671,0.4328571429684898,[],SZGEMConnect
301166.SZ,优宁维,SZSE,CNY,100,86666668,86666668,0,0.12,-0.2193419597024314,23.37952453589193,0.2275382923455647,[],SZGEMNonConnect
301167.SZ,建研设计,SZSE,CNY,100,112000000,78400000,0,0.14,0.1983433135714286,8.4184762525,0.06,[],SZGEMNonConnect
301168.SZ,通灵股份,SZSE,CNY,100,120000000,120000000,0,0.6,0.37729843125,18.01287721916667,0.0614833664,[],SZGEMConnect
301169.SZ,零点有数,SZSE,CNY,100,72040536,72040536,0,-1.0,-0.8166644398648006,6.076854552137147,0.0,[],SZGEMNonConnect
301170.SZ,锡南科技,SZSE,CNY,100,100000000,33575425,0,1.097,1.1234050011,17.6640154385,0.3,[],SZGEMNonConnect
301171.SZ,易点天下,SZSE,CNY,100,471885905,471885905,0,0.49,0.5094936256042655,7.932413332455861,0.1158192224029239,[],SZGEMConnect
301172.SZ,君逸数码,SZSE,CNY,100,172480000,102470480,0,0.2643,0.1912779994782004,8.49163970674861,0.0714285714285714,[],SZGEMConnect
301173.SZ,毓恬冠佳,SZSE,CNY,100,87834772,17758208,0,2.5927,1.8304167863041758,16.74435165790605,0.2280000000455401,[],SZGEMConnect
301175.SZ,中科环保,SZSE,CNY,100,1471880000,621880000,0,0.22,0.2415375249952442,2.4558754657105197,0.195,[],SZGEMConnect
301176.SZ,逸豪新材,SZSE,CNY,100,169066667,56355556,0,-0.23,-0.2604093302436725,8.973484552457641,0.0,[],SZGEMNonConnect
301177.SZ,迪阿股份,SZSE,CNY,100,400274550,400010000,0,0.13,0.3382227253768695,15.561253870424688,0.4996695393199493,[],SZGEMConnect
301178.SZ,天亿马,SZSE,CNY,100,66852800,65956800,0,-0.74,-0.361987199638609,11.531579554633463,0.0,[],SZGEMNonConnect
301179.SZ,泽宇智能,SZSE,CNY,100,404407569,404407569,0,0.55,0.3582918771235956,5.998646662347707,0.2702530123267797,[],SZGEMConnect
301180.SZ,万祥科技,SZSE,CNY,100,400010000,400010000,0,-0.04,-0.0705967131821704,3.295034229044274,0.0,[],SZGEMConnect
301181.SZ,标榜股份,SZSE,CNY,100,115540973,115540973,0,1.04,1.066811138677186,12.399236912173139,0.7,[],SZGEMNonConnect
301182.SZ,凯旺科技,SZSE,CNY,100,95821700,95821700,0,-0.98,-1.1031852586627038,7.961638922498766,0.0,[],SZGEMNonConnect
